epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
27,0.408595,1,1.000000,0.700000,0.000000,0.400000,0.078773,0.305064,0.000000,1.000000,0.000000,0.500000,0.039387,0.256705,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.077308,0.085182,1.101852,0.000000,0.233087,0.309232,0.094226,0.496161,1.989402,1.998760,0.000000,0.000000,0.000000,1.000000,500.000000,1.272582,1.279157,1.270406,0.006575,-0.002176,1.005167,0.998290,0.173846,0.000000,0.163315,0.204565,-0.041250,0.159103,0.204022,-0.044919,-0.041250,-0.003668,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,30,-1,0.000000,0.000000,0.000094,0.000052,0.496161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.407371,1,1.000000,0.700000,0.000000,0.400000,0.077028,0.298718,0.000000,1.000000,0.000000,0.500000,0.038514,0.251262,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.077148,0.084649,1.097239,0.000000,0.230634,0.308591,0.091759,0.496252,1.989648,1.998268,0.000000,0.000000,0.000000,1.000000,500.000000,1.234756,1.238149,1.232216,0.003393,-0.002540,1.002748,0.997943,0.173910,0.000000,0.163327,0.204717,-0.041390,0.159268,0.203805,-0.044537,-0.041390,-0.003148,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,30,-1,0.000000,0.000000,0.000083,0.000045,0.496252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.407004,1,1.000000,0.700000,0.000000,0.400000,0.076506,0.296817,0.000000,1.000000,0.000000,0.500000,0.038253,0.249633,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.077926,0.085491,1.097076,0.000000,0.235378,0.311706,0.091999,0.496023,1.989026,1.999607,0.000000,0.000000,0.000000,1.000000,500.000000,1.230699,1.225658,1.226482,-0.005041,-0.004217,0.995904,0.996574,0.173182,0.000000,0.163236,0.204758,-0.041522,0.158573,0.204132,-0.045559,-0.041522,-0.004037,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000005,0.500000,1.000000,0.001000,0,30,-1,0.000000,0.000000,0.000076,0.000039,0.496023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.407734,1,1.000000,0.700000,0.000000,0.400000,0.077545,0.300601,0.000000,1.000000,0.000000,0.500000,0.038773,0.252877,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.075759,0.082998,1.095543,0.000000,0.226418,0.303038,0.089957,0.496477,1.990273,1.998623,0.000000,0.000000,0.000000,1.000000,500.000000,1.248074,1.251562,1.250229,0.003488,0.002155,1.002795,1.001726,0.175155,0.000000,0.163919,0.204954,-0.041035,0.158907,0.204513,-0.045605,-0.041035,-0.004570,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,30,-1,0.000000,0.000000,0.000061,0.000034,0.496477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.407196,1,1.000000,0.700000,0.000000,0.400000,0.076778,0.297809,0.000000,1.000000,0.000000,0.500000,0.038389,0.250483,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.074993,0.082166,1.095645,0.000000,0.224379,0.299971,0.089110,0.496481,1.990283,1.998637,0.000000,0.000000,0.000000,1.000000,500.000000,1.232185,1.241598,1.237232,0.009413,0.005047,1.007639,1.004096,0.175861,0.000000,0.163898,0.204942,-0.041044,0.158890,0.204503,-0.045613,-0.041044,-0.004568,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000053,0.000029,0.496481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.407227,1,1.000000,0.700000,0.000000,0.400000,0.076823,0.297970,0.000000,1.000000,0.000000,0.500000,0.038411,0.250621,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.075014,0.082193,1.095705,0.000000,0.224523,0.300055,0.089155,0.496480,1.990280,1.998649,0.000000,0.000000,0.000000,1.000000,500.000000,1.247647,1.242179,1.244789,-0.005468,-0.002858,0.995617,0.997709,0.175842,0.000000,0.163905,0.204946,-0.041042,0.158892,0.204502,-0.045609,-0.041042,-0.004567,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000048,0.000026,0.496480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0.407287,1,1.000000,0.700000,0.000000,0.400000,0.076909,0.298285,0.000000,1.000000,0.000000,0.500000,0.038455,0.250891,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.074980,0.082185,1.096102,0.000000,0.225069,0.299919,0.089213,0.496437,1.990162,1.998688,0.000000,0.000000,0.000000,1.000000,500.000000,1.248795,1.243721,1.240982,-0.005074,-0.007813,0.995937,0.993744,0.175875,0.000000,0.163909,0.204969,-0.041060,0.158864,0.204478,-0.045615,-0.041060,-0.004554,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000043,0.000023,0.496437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.407398,1,1.000000,0.700000,0.000000,0.400000,0.077067,0.298859,0.000000,1.000000,0.000000,0.500000,0.038533,0.251383,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.074989,0.082193,1.096072,0.000000,0.224351,0.299956,0.089230,0.496529,1.990413,1.998782,0.000000,0.000000,0.000000,1.000000,500.000000,1.257874,1.260988,1.256548,0.003113,-0.001326,1.002475,0.998946,0.175866,0.000000,0.164202,0.205016,-0.040814,0.159123,0.204538,-0.045415,-0.040814,-0.004601,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000031,0.000018,0.496529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.406410,1,1.000000,0.700000,0.000000,0.400000,0.075662,0.293736,0.000000,1.000000,0.000000,0.500000,0.037831,0.246993,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.073485,0.080581,1.096564,0.000000,0.220601,0.293939,0.087573,0.496484,1.990291,1.998842,0.000000,0.000000,0.000000,1.000000,500.000000,1.231389,1.239401,1.236925,0.008012,0.005536,1.006506,1.004496,0.177260,0.000000,0.164203,0.205040,-0.040838,0.159090,0.204513,-0.045423,-0.040838,-0.004585,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000026,0.000015,0.496484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0.407349,1,1.000000,0.700000,0.000000,0.400000,0.076996,0.298604,0.000000,1.000000,0.000000,0.500000,0.038498,0.251164,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.074731,0.081951,1.096614,0.000000,0.224203,0.298924,0.089071,0.496498,1.990329,1.998863,0.000000,0.000000,0.000000,1.000000,500.000000,1.251302,1.261987,1.254756,0.010685,0.003454,1.008539,1.002760,0.176106,0.000000,0.164279,0.205057,-0.040778,0.159153,0.204526,-0.045373,-0.040778,-0.004595,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000024,0.000012,0.496498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0.406184,1,1.000000,0.700000,0.000000,0.400000,0.075342,0.292562,0.000000,1.000000,0.000000,0.500000,0.037671,0.245989,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.073101,0.080167,1.096657,0.000000,0.219355,0.292405,0.087145,0.496505,1.990346,1.998866,0.000000,0.000000,0.000000,1.000000,500.000000,1.251426,1.256877,1.251920,0.005452,0.000494,1.004356,1.000395,0.177617,0.000000,0.164314,0.205054,-0.040739,0.159180,0.204523,-0.045343,-0.040739,-0.004603,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000020,0.000011,0.496505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0.407017,1,1.000000,0.700000,0.000000,0.400000,0.076525,0.296885,0.000000,1.000000,0.000000,0.500000,0.038263,0.249691,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.074051,0.081266,1.097424,0.000000,0.223579,0.296206,0.088449,0.496410,1.990085,1.998890,0.000000,0.000000,0.000000,1.000000,500.000000,1.255658,1.253232,1.255549,-0.002426,-0.000109,0.998068,0.999913,0.176738,0.000000,0.164335,0.205061,-0.040726,0.159128,0.204448,-0.045319,-0.040726,-0.004593,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000020,0.000010,0.496410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0.406458,1,1.000000,0.700000,0.000000,0.400000,0.075731,0.293987,0.000000,1.000000,0.000000,0.500000,0.037866,0.247208,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.073358,0.080497,1.097315,0.000000,0.221606,0.293433,0.087592,0.496393,1.990039,1.998852,0.000000,0.000000,0.000000,1.000000,500.000000,1.248719,1.253456,1.235172,0.004737,-0.013547,1.003794,0.989151,0.177380,0.000000,0.164231,0.205039,-0.040808,0.159045,0.204433,-0.045388,-0.040808,-0.004580,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000020,0.000010,0.496393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0.406131,1,1.000000,0.700000,0.000000,0.400000,0.075267,0.292289,0.000000,1.000000,0.000000,0.500000,0.037633,0.245754,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.072921,0.080002,1.097109,0.000000,0.219725,0.291682,0.087003,0.496428,1.990137,1.998850,0.000000,0.000000,0.000000,1.000000,500.000000,1.255627,1.262819,1.258717,0.007192,0.003090,1.005727,1.002461,0.177786,0.000000,0.164322,0.205051,-0.040729,0.159135,0.204462,-0.045327,-0.040729,-0.004598,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000017,0.000009,0.496428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0.404958,1,1.000000,0.700000,0.000000,0.400000,0.073606,0.286203,0.000000,1.000000,0.000000,0.500000,0.036803,0.240547,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.071370,0.078278,1.096800,0.000000,0.214425,0.285479,0.085067,0.496466,1.990240,1.998829,0.000000,0.000000,0.000000,1.000000,500.000000,1.242714,1.252929,1.239120,0.010216,-0.003594,1.008221,0.997108,0.179237,0.000000,0.164369,0.205054,-0.040684,0.159197,0.204493,-0.045296,-0.040684,-0.004612,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.496466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,0.404983,1,1.000000,0.700000,0.000000,0.400000,0.073642,0.286334,0.000000,1.000000,0.000000,0.500000,0.036821,0.240659,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.071355,0.078279,1.097038,0.000000,0.214868,0.285421,0.085109,0.496436,1.990157,1.998837,0.000000,0.000000,0.000000,1.000000,500.000000,1.234188,1.220589,1.225748,-0.013600,-0.008440,0.988981,0.993162,0.179252,0.000000,0.164351,0.205049,-0.040698,0.159161,0.204465,-0.045304,-0.040698,-0.004606,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.496436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,0.404753,1,1.000000,0.700000,0.000000,0.400000,0.073318,0.285143,0.000000,1.000000,0.000000,0.500000,0.036659,0.239640,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.070987,0.077896,1.097328,0.000000,0.214362,0.283949,0.084742,0.496396,1.990047,1.998843,0.000000,0.000000,0.000000,1.000000,500.000000,1.221255,1.224731,1.228805,0.003477,0.007550,1.002847,1.006182,0.179600,0.000000,0.164316,0.205043,-0.040728,0.159107,0.204431,-0.045323,-0.040728,-0.004596,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.496396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,0.404869,1,1.000000,0.700000,0.000000,0.400000,0.073481,0.285744,0.000000,1.000000,0.000000,0.500000,0.036741,0.240154,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.071026,0.077956,1.097566,0.000000,0.214468,0.284104,0.084832,0.496399,1.990055,1.998875,0.000000,0.000000,0.000000,1.000000,500.000000,1.221962,1.243330,1.224519,0.021367,0.002557,1.017486,1.002092,0.179564,0.000000,0.164474,0.205071,-0.040597,0.159222,0.204436,-0.045214,-0.040597,-0.004617,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000006,0.496399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,0.405032,1,1.000000,0.700000,0.000000,0.400000,0.073711,0.286588,0.000000,1.000000,0.000000,0.500000,0.036856,0.240876,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.071176,0.078163,1.098170,0.000000,0.216381,0.284704,0.085183,0.496309,1.989807,1.998871,0.000000,0.000000,0.000000,1.000000,500.000000,1.209271,1.205754,1.189542,-0.003518,-0.019729,0.997091,0.983685,0.179427,0.000000,0.164316,0.205037,-0.040721,0.159045,0.204351,-0.045306,-0.040721,-0.004585,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000015,0.000007,0.496309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,0.403931,1,1.000000,0.700000,0.000000,0.400000,0.072158,0.280876,0.000000,1.000000,0.000000,0.500000,0.036079,0.235994,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.069653,0.076497,1.098254,0.000000,0.211882,0.278612,0.083359,0.496289,1.989753,1.998860,0.000000,0.000000,0.000000,1.000000,500.000000,1.236879,1.245618,1.234836,0.008739,-0.002043,1.007066,0.998348,0.180869,0.000000,0.164334,0.205040,-0.040706,0.159046,0.204339,-0.045293,-0.040706,-0.004587,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000008,0.496289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,0.403866,1,1.000000,0.700000,0.000000,0.400000,0.072066,0.280536,0.000000,1.000000,0.000000,0.500000,0.036033,0.235703,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.069443,0.076284,1.098520,0.000000,0.211232,0.277771,0.083168,0.496298,1.989777,1.998917,0.000000,0.000000,0.000000,1.000000,500.000000,1.238940,1.240838,1.236951,0.001898,-0.001990,1.001532,0.998394,0.181071,0.000000,0.164484,0.205070,-0.040586,0.159159,0.204349,-0.045191,-0.040586,-0.004605,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000006,0.496298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,0.402926,1,1.000000,0.700000,0.000000,0.400000,0.070744,0.275658,0.000000,1.000000,0.000000,0.500000,0.035372,0.231538,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068372,0.075042,1.097565,0.000000,0.206516,0.273487,0.081654,0.496400,1.990058,1.998845,0.000000,0.000000,0.000000,1.000000,500.000000,1.241700,1.255938,1.244406,0.014238,0.002706,1.011466,1.002179,0.182090,0.000000,0.164525,0.205052,-0.040528,0.159258,0.204419,-0.045161,-0.040528,-0.004634,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000008,0.000005,0.496400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,0.403042,1,1.000000,0.700000,0.000000,0.400000,0.070908,0.276262,0.000000,1.000000,0.000000,0.500000,0.035454,0.232054,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068483,0.075172,1.097667,0.000000,0.206851,0.273933,0.081799,0.496396,1.990047,1.998848,0.000000,0.000000,0.000000,1.000000,500.000000,1.236806,1.227920,1.230382,-0.008886,-0.006424,0.992815,0.994806,0.181983,0.000000,0.164594,0.205063,-0.040468,0.159306,0.204418,-0.045112,-0.040468,-0.004644,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000007,0.000004,0.496396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,0.402921,1,1.000000,0.700000,0.000000,0.400000,0.070737,0.275632,0.000000,1.000000,0.000000,0.500000,0.035369,0.231516,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068246,0.074915,1.097716,0.000000,0.205628,0.272985,0.081535,0.496433,1.990147,1.998865,0.000000,0.000000,0.000000,1.000000,500.000000,1.228916,1.226693,1.225196,-0.002222,-0.003719,0.998192,0.996974,0.182210,0.000000,0.164772,0.205096,-0.040324,0.159461,0.204455,-0.044994,-0.040324,-0.004670,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000005,0.000003,0.496433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,0.404228,1,1.000000,0.700000,0.000000,0.400000,0.072576,0.282416,0.000000,1.000000,0.000000,0.500000,0.036288,0.237310,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.070055,0.076893,1.097599,0.000000,0.210953,0.280221,0.083671,0.496443,1.990175,1.998859,0.000000,0.000000,0.000000,1.000000,500.000000,1.231580,1.212056,1.224550,-0.019525,-0.007030,0.984147,0.994291,0.180482,0.000000,0.164748,0.205092,-0.040344,0.159450,0.204462,-0.045012,-0.040344,-0.004668,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000005,0.000002,0.496443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,0.402788,1,1.000000,0.700000,0.000000,0.400000,0.070551,0.274945,0.000000,1.000000,0.000000,0.500000,0.035276,0.230929,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068132,0.074763,1.097326,0.000000,0.204385,0.272528,0.081311,0.496490,1.990304,1.998815,0.000000,0.000000,0.000000,1.000000,500.000000,1.226161,1.220940,1.213810,-0.005221,-0.012351,0.995742,0.989927,0.182318,0.000000,0.164862,0.205102,-0.040241,0.159570,0.204503,-0.044934,-0.040241,-0.004693,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000003,0.000002,0.496490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0.402710,1,1.000000,0.700000,0.000000,0.400000,0.070441,0.274537,0.000000,1.000000,0.000000,0.500000,0.035220,0.230581,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068016,0.074634,1.097291,0.000000,0.203720,0.272065,0.081160,0.496500,1.990333,1.998796,0.000000,0.000000,0.000000,1.000000,500.000000,1.213606,1.211528,1.207247,-0.002078,-0.006359,0.998287,0.994760,0.182429,0.000000,0.164925,0.205118,-0.040193,0.159627,0.204523,-0.044895,-0.040193,-0.004702,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000003,0.000002,0.496500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,0.402838,1,1.000000,0.700000,0.000000,0.400000,0.070621,0.275202,0.000000,1.000000,0.000000,0.500000,0.035310,0.231148,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068136,0.074790,1.097660,0.000000,0.205093,0.272544,0.081375,0.496436,1.990156,1.998843,0.000000,0.000000,0.000000,1.000000,500.000000,1.224982,1.222368,1.230957,-0.002613,0.005975,0.997867,1.004877,0.182316,0.000000,0.164814,0.205102,-0.040288,0.159497,0.204463,-0.044966,-0.040288,-0.004678,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000004,0.000002,0.496436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
