epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
27,0.406282,1,1.000000,0.700000,0.000000,0.400000,0.075481,0.293074,0.000000,1.000000,0.000000,0.500000,0.037741,0.246427,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068833,0.076318,1.108740,0.000000,0.206619,0.275331,0.086743,0.495723,1.988195,1.997843,0.000000,0.000000,0.000000,1.000000,500.000000,1.276477,1.270071,1.271900,-0.006406,-0.004577,0.994981,0.996415,0.181808,0.000000,0.165221,0.204160,-0.038940,0.162673,0.204569,-0.041896,-0.038940,-0.002956,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000002,0.500000,1.000000,0.001000,0,30,-1,0.000000,0.000000,0.000081,0.000044,0.495723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.406904,1,1.000000,0.700000,0.000000,0.400000,0.076364,0.296298,0.000000,1.000000,0.000000,0.500000,0.038182,0.249188,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068666,0.075971,1.106380,0.000000,0.206563,0.274664,0.085568,0.495757,1.988290,1.997863,0.000000,0.000000,0.000000,1.000000,500.000000,1.286940,1.290237,1.289317,0.003297,0.002376,1.002562,1.001846,0.181928,0.000000,0.164596,0.204477,-0.039881,0.162824,0.204585,-0.041762,-0.039881,-0.001881,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,30,-1,0.000000,0.000000,0.000068,0.000037,0.495757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.405953,1,1.000000,0.700000,0.000000,0.400000,0.075015,0.291366,0.000000,1.000000,0.000000,0.500000,0.037507,0.244965,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.068003,0.075020,1.103189,0.000000,0.204738,0.272011,0.082972,0.495676,1.988071,1.998857,0.000000,0.000000,0.000000,1.000000,500.000000,1.259147,1.258118,1.258748,-0.001029,-0.000399,0.999183,0.999683,0.182504,0.000000,0.163857,0.204601,-0.040744,0.163633,0.204615,-0.040982,-0.040744,-0.000238,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,30,-1,0.000000,0.000000,0.000058,0.000032,0.495676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.403248,1,1.000000,0.700000,0.000000,0.400000,0.071198,0.277333,0.000000,1.000000,0.000000,0.500000,0.035599,0.232968,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.066863,0.073528,1.099680,0.000000,0.201343,0.267453,0.080140,0.496049,1.989089,1.998361,0.000000,0.000000,0.000000,1.000000,500.000000,1.295616,1.286467,1.284644,-0.009149,-0.010972,0.992939,0.991532,0.183555,0.000000,0.164304,0.204657,-0.040352,0.162869,0.204528,-0.041659,-0.040352,-0.001306,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000002,0.500000,1.000000,0.001000,0,30,-1,0.000000,0.000000,0.000048,0.000026,0.496049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.402542,1,1.000000,0.700000,0.000000,0.400000,0.070205,0.273665,0.000000,1.000000,0.000000,0.500000,0.035103,0.229838,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.065866,0.072452,1.100003,0.000000,0.198282,0.263463,0.078963,0.495977,1.988892,1.998489,0.000000,0.000000,0.000000,1.000000,500.000000,1.284295,1.288595,1.285400,0.004300,0.001105,1.003348,1.000861,0.184525,0.000000,0.164472,0.204684,-0.040212,0.162982,0.204513,-0.041531,-0.040212,-0.001319,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000043,0.000023,0.495977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.402732,1,1.000000,0.700000,0.000000,0.400000,0.070472,0.274653,0.000000,1.000000,0.000000,0.500000,0.035236,0.230680,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.066150,0.072755,1.099847,0.000000,0.199336,0.264601,0.079273,0.495996,1.988944,1.998373,0.000000,0.000000,0.000000,1.000000,500.000000,1.289362,1.293797,1.290725,0.004435,0.001363,1.003440,1.001057,0.184247,0.000000,0.164348,0.204667,-0.040320,0.162881,0.204507,-0.041626,-0.040320,-0.001306,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000038,0.000020,0.495996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0.402157,1,1.000000,0.700000,0.000000,0.400000,0.069666,0.271667,0.000000,1.000000,0.000000,0.500000,0.034833,0.228133,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.065074,0.071668,1.101330,0.000000,0.199291,0.260297,0.078457,0.495963,1.988854,1.998093,0.000000,0.000000,0.000000,1.000000,500.000000,1.272508,1.271838,1.272718,-0.000669,0.000210,0.999474,1.000165,0.185309,0.000000,0.163977,0.204632,-0.040655,0.162495,0.204370,-0.041875,-0.040655,-0.001220,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000032,0.000017,0.495963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.402240,1,1.000000,0.700000,0.000000,0.400000,0.069783,0.272102,0.000000,1.000000,0.000000,0.500000,0.034892,0.228504,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.065096,0.071716,1.101696,0.000000,0.199330,0.260385,0.078529,0.495916,1.988723,1.998276,0.000000,0.000000,0.000000,1.000000,500.000000,1.245248,1.245485,1.241109,0.000237,-0.004139,1.000190,0.996676,0.185288,0.000000,0.164124,0.204675,-0.040550,0.162600,0.204371,-0.041772,-0.040550,-0.001221,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000029,0.000015,0.495916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.402437,1,1.000000,0.700000,0.000000,0.400000,0.070059,0.273123,0.000000,1.000000,0.000000,0.500000,0.035029,0.229375,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.065225,0.071897,1.102296,0.000000,0.199893,0.260900,0.078774,0.495839,1.988512,1.998474,0.000000,0.000000,0.000000,1.000000,500.000000,1.238719,1.239741,1.247286,0.001022,0.008566,1.000825,1.006916,0.185164,0.000000,0.164306,0.204719,-0.040413,0.162719,0.204356,-0.041636,-0.040413,-0.001224,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000027,0.000014,0.495839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0.401649,1,1.000000,0.700000,0.000000,0.400000,0.068955,0.269034,0.000000,1.000000,0.000000,0.500000,0.034478,0.225887,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.064087,0.070679,1.102866,0.000000,0.197044,0.256346,0.077516,0.495784,1.988363,1.998501,0.000000,0.000000,0.000000,1.000000,500.000000,1.274741,1.284528,1.275906,0.009787,0.001165,1.007678,1.000914,0.186286,0.000000,0.164316,0.204736,-0.040420,0.162695,0.204322,-0.041627,-0.040420,-0.001207,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000024,0.000013,0.495784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0.401340,1,1.000000,0.700000,0.000000,0.400000,0.068522,0.267425,0.000000,1.000000,0.000000,0.500000,0.034261,0.224517,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.063762,0.070296,1.102481,0.000000,0.195675,0.255048,0.077019,0.495801,1.988407,1.998429,0.000000,0.000000,0.000000,1.000000,500.000000,1.248858,1.253242,1.257944,0.004384,0.009086,1.003511,1.007275,0.186604,0.000000,0.164271,0.204733,-0.040462,0.162671,0.204341,-0.041670,-0.040462,-0.001208,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000021,0.000012,0.495801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0.400984,1,1.000000,0.700000,0.000000,0.400000,0.068025,0.265578,0.000000,1.000000,0.000000,0.500000,0.034013,0.222942,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.063431,0.069890,1.101813,0.000000,0.193635,0.253726,0.076457,0.495845,1.988529,1.998479,0.000000,0.000000,0.000000,1.000000,500.000000,1.280003,1.286862,1.267923,0.006860,-0.012080,1.005359,0.990563,0.186927,0.000000,0.164359,0.204722,-0.040362,0.162780,0.204386,-0.041605,-0.040362,-0.001243,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000019,0.000010,0.495845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0.399858,1,1.000000,0.700000,0.000000,0.400000,0.066455,0.259731,0.000000,1.000000,0.000000,0.500000,0.033227,0.217963,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.061871,0.068202,1.102329,0.000000,0.188703,0.247485,0.074645,0.495768,1.988317,1.998678,0.000000,0.000000,0.000000,1.000000,500.000000,1.255795,1.258679,1.255126,0.002884,-0.000669,1.002296,0.999467,0.188482,0.000000,0.164584,0.204771,-0.040187,0.162944,0.204386,-0.041441,-0.040187,-0.001254,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000018,0.000010,0.495768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0.398853,1,1.000000,0.700000,0.000000,0.400000,0.065059,0.254514,0.000000,1.000000,0.000000,0.500000,0.032529,0.213525,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.060507,0.066717,1.102633,0.000000,0.185859,0.242028,0.073151,0.495813,1.988442,1.998450,0.000000,0.000000,0.000000,1.000000,500.000000,1.244531,1.249717,1.249883,0.005186,0.005352,1.004167,1.004300,0.189858,0.000000,0.164262,0.204734,-0.040472,0.162665,0.204340,-0.041675,-0.040472,-0.001203,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000015,0.000008,0.495813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0.399962,1,1.000000,0.700000,0.000000,0.400000,0.066599,0.260270,0.000000,1.000000,0.000000,0.500000,0.033300,0.218422,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.061889,0.068258,1.102908,0.000000,0.190553,0.247555,0.074901,0.495805,1.988421,1.998459,0.000000,0.000000,0.000000,1.000000,500.000000,1.269767,1.274577,1.270545,0.004809,0.000778,1.003787,1.000613,0.188471,0.000000,0.164259,0.204718,-0.040459,0.162650,0.204311,-0.041661,-0.040459,-0.001203,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.495805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,0.399313,1,1.000000,0.700000,0.000000,0.400000,0.065698,0.256904,0.000000,1.000000,0.000000,0.500000,0.032849,0.215557,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.061044,0.067328,1.102945,0.000000,0.187290,0.244177,0.073815,0.495750,1.988270,1.998627,0.000000,0.000000,0.000000,1.000000,500.000000,1.270898,1.273136,1.277180,0.002237,0.006281,1.001760,1.004942,0.189317,0.000000,0.164464,0.204765,-0.040301,0.162815,0.204337,-0.041522,-0.040301,-0.001221,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.495750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,0.398898,1,1.000000,0.700000,0.000000,0.400000,0.065120,0.254746,0.000000,1.000000,0.000000,0.500000,0.032560,0.213721,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.060325,0.066598,1.103977,0.000000,0.185692,0.241301,0.073133,0.495643,1.987975,1.998775,0.000000,0.000000,0.000000,1.000000,500.000000,1.259575,1.262333,1.263888,0.002758,0.004313,1.002190,1.003424,0.190046,0.000000,0.164602,0.204815,-0.040213,0.162882,0.204300,-0.041418,-0.040213,-0.001205,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.495643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,0.399477,1,1.000000,0.700000,0.000000,0.400000,0.065925,0.257753,0.000000,1.000000,0.000000,0.500000,0.032963,0.216280,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.061186,0.067508,1.103322,0.000000,0.188055,0.244746,0.074060,0.495714,1.988170,1.998655,0.000000,0.000000,0.000000,1.000000,500.000000,1.272075,1.270739,1.266583,-0.001336,-0.005492,0.998950,0.995683,0.189175,0.000000,0.164480,0.204781,-0.040302,0.162809,0.204320,-0.041511,-0.040302,-0.001209,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000007,0.495714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,0.398685,1,1.000000,0.700000,0.000000,0.400000,0.064824,0.253638,0.000000,1.000000,0.000000,0.500000,0.032412,0.212780,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.060255,0.066450,1.102808,0.000000,0.185012,0.241022,0.072869,0.495790,1.988378,1.998556,0.000000,0.000000,0.000000,1.000000,500.000000,1.267139,1.267380,1.258249,0.000241,-0.008890,1.000190,0.992984,0.190113,0.000000,0.164370,0.204744,-0.040374,0.162748,0.204337,-0.041589,-0.040374,-0.001215,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000010,0.000005,0.495790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,0.397791,1,1.000000,0.700000,0.000000,0.400000,0.063585,0.248994,0.000000,1.000000,0.000000,0.500000,0.031793,0.208832,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.059082,0.065167,1.102998,0.000000,0.182580,0.236326,0.071558,0.495816,1.988449,1.998296,0.000000,0.000000,0.000000,1.000000,500.000000,1.277467,1.287909,1.282973,0.010442,0.005506,1.008174,1.004310,0.191308,0.000000,0.164119,0.204670,-0.040551,0.162521,0.204266,-0.041745,-0.040551,-0.001194,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000010,0.000005,0.495816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,0.398069,1,1.000000,0.700000,0.000000,0.400000,0.063970,0.250439,0.000000,1.000000,0.000000,0.500000,0.031985,0.210060,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.059381,0.065523,1.103430,0.000000,0.184517,0.237526,0.072068,0.495804,1.988416,1.998063,0.000000,0.000000,0.000000,1.000000,500.000000,1.278643,1.276622,1.277085,-0.002021,-0.001559,0.998420,0.998781,0.191007,0.000000,0.163912,0.204640,-0.040728,0.162326,0.204215,-0.041888,-0.040728,-0.001160,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000010,0.000005,0.495804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,0.398713,1,1.000000,0.700000,0.000000,0.400000,0.064864,0.253785,0.000000,1.000000,0.000000,0.500000,0.032432,0.212905,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.060350,0.066549,1.102702,0.000000,0.186960,0.241402,0.073123,0.495881,1.988627,1.997922,0.000000,0.000000,0.000000,1.000000,500.000000,1.255272,1.257074,1.258069,0.001803,0.002797,1.001436,1.002228,0.190021,0.000000,0.163814,0.204607,-0.040793,0.162286,0.204250,-0.041964,-0.040793,-0.001171,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000008,0.000005,0.495881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,0.396997,1,1.000000,0.700000,0.000000,0.400000,0.062486,0.244868,0.000000,1.000000,0.000000,0.500000,0.031243,0.205327,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.058286,0.064220,1.101796,0.000000,0.179033,0.233145,0.070312,0.495879,1.988622,1.998127,0.000000,0.000000,0.000000,1.000000,500.000000,1.253084,1.252037,1.261809,-0.001047,0.008725,0.999164,1.006963,0.192115,0.000000,0.164046,0.204635,-0.040589,0.162505,0.204315,-0.041809,-0.040589,-0.001220,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000008,0.000004,0.495879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,0.397137,1,1.000000,0.700000,0.000000,0.400000,0.062680,0.245596,0.000000,1.000000,0.000000,0.500000,0.031340,0.205946,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.058478,0.064432,1.101815,0.000000,0.180026,0.233911,0.070581,0.495891,1.988654,1.997922,0.000000,0.000000,0.000000,1.000000,500.000000,1.287040,1.279150,1.274895,-0.007891,-0.012146,0.993869,0.990563,0.191920,0.000000,0.163876,0.204613,-0.040738,0.162362,0.204298,-0.041936,-0.040738,-0.001198,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000007,0.000004,0.495891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,0.396396,1,1.000000,0.700000,0.000000,0.400000,0.061657,0.241747,0.000000,1.000000,0.000000,0.500000,0.030829,0.202678,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.057522,0.063380,1.101841,0.000000,0.177207,0.230088,0.069431,0.495885,1.988636,1.997902,0.000000,0.000000,0.000000,1.000000,500.000000,1.235457,1.230389,1.222470,-0.005068,-0.012988,0.995898,0.989487,0.192902,0.000000,0.163876,0.204599,-0.040723,0.162356,0.204282,-0.041926,-0.040723,-0.001203,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000007,0.000004,0.495885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,0.397118,1,1.000000,0.700000,0.000000,0.400000,0.062655,0.245500,0.000000,1.000000,0.000000,0.500000,0.031327,0.205865,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.058280,0.064278,1.102923,0.000000,0.181151,0.233119,0.070649,0.495834,1.988498,1.997713,0.000000,0.000000,0.000000,1.000000,500.000000,1.236102,1.239628,1.244355,0.003526,0.008253,1.002852,1.006677,0.192130,0.000000,0.163704,0.204579,-0.040875,0.162164,0.204197,-0.042033,-0.040875,-0.001158,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000008,0.000004,0.495834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0.395936,1,1.000000,0.700000,0.000000,0.400000,0.061023,0.239355,0.000000,1.000000,0.000000,0.500000,0.030511,0.200649,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.056718,0.062579,1.103328,0.000000,0.177103,0.226872,0.068885,0.495812,1.988436,1.997495,0.000000,0.000000,0.000000,1.000000,500.000000,1.241215,1.248137,1.241131,0.006922,-0.000084,1.005577,0.999933,0.193743,0.000000,0.163572,0.204539,-0.040967,0.162032,0.204141,-0.042109,-0.040967,-0.001142,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000009,0.000004,0.495812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,0.396131,1,1.000000,0.700000,0.000000,0.400000,0.061292,0.240370,0.000000,1.000000,0.000000,0.500000,0.030646,0.201509,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.056895,0.062796,1.103716,0.000000,0.177898,0.227582,0.069152,0.495766,1.988310,1.997583,0.000000,0.000000,0.000000,1.000000,500.000000,1.239455,1.234438,1.242883,-0.005017,0.003429,0.995952,1.002766,0.193560,0.000000,0.163618,0.204570,-0.040952,0.162048,0.204130,-0.042082,-0.040952,-0.001130,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000009,0.000005,0.495766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
