epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
49,0.398814,1,1.000000,0.700000,0.000000,0.400000,0.065004,0.254312,0.000000,1.000000,0.000000,0.500000,0.032502,0.213353,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.059378,0.065842,1.108870,0.000000,0.186957,0.237511,0.073977,0.495713,1.988180,1.996951,0.000000,0.000000,0.000000,1.000000,500.000000,1.238640,1.234623,1.232073,-0.004017,-0.006567,0.996757,0.994698,0.191074,0.000000,0.165961,0.203240,-0.037280,0.160956,0.203866,-0.042910,-0.037280,-0.005630,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000010,0.000005,0.495713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,0.399758,1,1.000000,0.700000,0.000000,0.400000,0.066316,0.259212,0.000000,1.000000,0.000000,0.500000,0.033158,0.217521,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.060579,0.067183,1.109021,0.000000,0.191342,0.242314,0.075595,0.495675,1.988074,1.996867,0.000000,0.000000,0.000000,1.000000,500.000000,1.222449,1.221952,1.220826,-0.000497,-0.001623,0.999594,0.998673,0.189861,0.000000,0.165638,0.203219,-0.037582,0.160680,0.203837,-0.043157,-0.037582,-0.005576,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000005,0.495675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,0.398009,1,1.000000,0.700000,0.000000,0.400000,0.063887,0.250126,0.000000,1.000000,0.000000,0.500000,0.031943,0.209794,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.058328,0.064693,1.109112,0.000000,0.184107,0.233314,0.072758,0.495680,1.988088,1.996936,0.000000,0.000000,0.000000,1.000000,500.000000,1.241841,1.240694,1.237289,-0.001147,-0.004552,0.999077,0.996335,0.192146,0.000000,0.165813,0.203234,-0.037421,0.160821,0.203842,-0.043020,-0.037421,-0.005599,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000010,0.000005,0.495680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,0.398393,1,1.000000,0.700000,0.000000,0.400000,0.064419,0.252122,0.000000,1.000000,0.000000,0.500000,0.032210,0.211490,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.058678,0.065135,1.110038,0.000000,0.186292,0.234714,0.073431,0.495588,1.987838,1.996978,0.000000,0.000000,0.000000,1.000000,500.000000,1.248690,1.251675,1.250887,0.002985,0.002197,1.002390,1.001759,0.191794,0.000000,0.165700,0.203235,-0.037535,0.160691,0.203778,-0.043087,-0.037535,-0.005552,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000005,0.495588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0.398017,1,1.000000,0.700000,0.000000,0.400000,0.063899,0.250170,0.000000,1.000000,0.000000,0.500000,0.031949,0.209832,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.058104,0.064533,1.110649,0.000000,0.184960,0.232416,0.072806,0.495524,1.987664,1.997046,0.000000,0.000000,0.000000,1.000000,500.000000,1.215538,1.221780,1.211714,0.006242,-0.003824,1.005135,0.996854,0.192383,0.000000,0.165765,0.203256,-0.037491,0.160715,0.203744,-0.043029,-0.037491,-0.005538,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000005,0.495524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,0.397431,1,1.000000,0.700000,0.000000,0.400000,0.063088,0.247127,0.000000,1.000000,0.000000,0.500000,0.031544,0.207246,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.057388,0.063729,1.110485,0.000000,0.182510,0.229553,0.071840,0.495528,1.987673,1.997009,0.000000,0.000000,0.000000,1.000000,500.000000,1.225173,1.218191,1.219399,-0.006982,-0.005774,0.994301,0.995287,0.193116,0.000000,0.165833,0.203251,-0.037419,0.160768,0.203744,-0.042975,-0.037419,-0.005557,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000005,0.495528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,0.398492,1,1.000000,0.700000,0.000000,0.400000,0.064557,0.252636,0.000000,1.000000,0.000000,0.500000,0.032278,0.211928,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.058779,0.065251,1.110109,0.000000,0.186511,0.235117,0.073482,0.495567,1.987779,1.996980,0.000000,0.000000,0.000000,1.000000,500.000000,1.217313,1.219604,1.217811,0.002291,0.000498,1.001882,1.000409,0.191689,0.000000,0.165905,0.203243,-0.037338,0.160842,0.203764,-0.042922,-0.037338,-0.005584,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000009,0.000005,0.495567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,0.397933,1,1.000000,0.700000,0.000000,0.400000,0.063782,0.249735,0.000000,1.000000,0.000000,0.500000,0.031891,0.209462,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.058161,0.064546,1.109789,0.000000,0.184825,0.232643,0.072773,0.495595,1.987854,1.996769,0.000000,0.000000,0.000000,1.000000,500.000000,1.213681,1.207212,1.207739,-0.006469,-0.005943,0.994670,0.995104,0.192323,0.000000,0.165611,0.203165,-0.037555,0.160613,0.203739,-0.043127,-0.037555,-0.005572,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000005,0.495595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,0.396820,1,1.000000,0.700000,0.000000,0.400000,0.062243,0.243952,0.000000,1.000000,0.000000,0.500000,0.031121,0.204550,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.056865,0.063073,1.109169,0.000000,0.180259,0.227459,0.071079,0.495670,1.988058,1.996673,0.000000,0.000000,0.000000,1.000000,500.000000,1.229462,1.225450,1.220689,-0.004012,-0.008773,0.996737,0.992864,0.193655,0.000000,0.165543,0.203124,-0.037581,0.160590,0.203766,-0.043176,-0.037581,-0.005595,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000006,0.495670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,0.397801,1,1.000000,0.700000,0.000000,0.400000,0.063599,0.249048,0.000000,1.000000,0.000000,0.500000,0.031800,0.208878,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.057932,0.064322,1.110312,0.000000,0.184805,0.231727,0.072649,0.495542,1.987708,1.996715,0.000000,0.000000,0.000000,1.000000,500.000000,1.220322,1.227742,1.219637,0.007420,-0.000685,1.006080,0.999439,0.192561,0.000000,0.165500,0.203144,-0.037643,0.160500,0.203690,-0.043190,-0.037643,-0.005547,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000006,0.495542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,0.396100,1,1.000000,0.700000,0.000000,0.400000,0.061248,0.240207,0.000000,1.000000,0.000000,0.500000,0.030624,0.201371,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.055879,0.062021,1.109924,0.000000,0.178130,0.223515,0.070078,0.495575,1.987798,1.996565,0.000000,0.000000,0.000000,1.000000,500.000000,1.211709,1.222123,1.208388,0.010414,-0.003321,1.008595,0.997259,0.194682,0.000000,0.165313,0.203098,-0.037785,0.160366,0.203696,-0.043329,-0.037785,-0.005544,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.495575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,0.397013,1,1.000000,0.700000,0.000000,0.400000,0.062509,0.244954,0.000000,1.000000,0.000000,0.500000,0.031255,0.205401,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.057215,0.063441,1.108818,0.000000,0.181411,0.228859,0.071564,0.495691,1.988116,1.996427,0.000000,0.000000,0.000000,1.000000,500.000000,1.234450,1.228242,1.219627,-0.006208,-0.014823,0.994971,0.987992,0.193295,0.000000,0.165258,0.203053,-0.037795,0.160374,0.203754,-0.043380,-0.037795,-0.005585,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000007,0.495691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,0.396453,1,1.000000,0.700000,0.000000,0.400000,0.061736,0.242043,0.000000,1.000000,0.000000,0.500000,0.030868,0.202929,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.056418,0.062579,1.109203,0.000000,0.179037,0.225671,0.070591,0.495668,1.988052,1.996599,0.000000,0.000000,0.000000,1.000000,500.000000,1.210275,1.208089,1.210197,-0.002185,-0.000077,0.998194,0.999936,0.194119,0.000000,0.165399,0.203099,-0.037700,0.160476,0.203755,-0.043279,-0.037700,-0.005579,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000005,0.495668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,0.396816,1,1.000000,0.700000,0.000000,0.400000,0.062237,0.243929,0.000000,1.000000,0.000000,0.500000,0.031118,0.204530,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.056761,0.063004,1.109992,0.000000,0.180987,0.227043,0.071172,0.495572,1.987789,1.996576,0.000000,0.000000,0.000000,1.000000,500.000000,1.223977,1.228191,1.221633,0.004214,-0.002344,1.003443,0.998085,0.193768,0.000000,0.165394,0.203098,-0.037703,0.160427,0.203687,-0.043260,-0.037703,-0.005557,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000006,0.495572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,0.396720,1,1.000000,0.700000,0.000000,0.400000,0.062104,0.243429,0.000000,1.000000,0.000000,0.500000,0.031052,0.204106,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.056545,0.062797,1.110564,0.000000,0.180814,0.226181,0.071006,0.495527,1.987669,1.996642,0.000000,0.000000,0.000000,1.000000,500.000000,1.223700,1.215864,1.217562,-0.007836,-0.006138,0.993596,0.994984,0.193993,0.000000,0.165473,0.203102,-0.037629,0.160468,0.203650,-0.043182,-0.037629,-0.005553,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000006,0.495527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,0.396533,1,1.000000,0.700000,0.000000,0.400000,0.061846,0.242459,0.000000,1.000000,0.000000,0.500000,0.030923,0.203282,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.056282,0.062511,1.110674,0.000000,0.179972,0.225128,0.070646,0.495506,1.987611,1.996687,0.000000,0.000000,0.000000,1.000000,500.000000,1.227678,1.220272,1.215023,-0.007406,-0.012655,0.993967,0.989692,0.194265,0.000000,0.165555,0.203124,-0.037569,0.160524,0.203647,-0.043124,-0.037569,-0.005555,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000006,0.495506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,0.395929,1,1.000000,0.700000,0.000000,0.400000,0.061013,0.239318,0.000000,1.000000,0.000000,0.500000,0.030506,0.200617,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.055557,0.061691,1.110409,0.000000,0.177376,0.222227,0.069657,0.495527,1.987667,1.996680,0.000000,0.000000,0.000000,1.000000,500.000000,1.233335,1.233386,1.230422,0.000051,-0.002914,1.000041,0.997638,0.195017,0.000000,0.165601,0.203125,-0.037524,0.160568,0.203662,-0.043094,-0.037524,-0.005570,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000011,0.000006,0.495527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,0.396298,1,1.000000,0.700000,0.000000,0.400000,0.061522,0.241237,0.000000,1.000000,0.000000,0.500000,0.030761,0.202245,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.055932,0.062143,1.111059,0.000000,0.179271,0.223727,0.070228,0.495429,1.987399,1.996633,0.000000,0.000000,0.000000,1.000000,500.000000,1.225155,1.225134,1.221246,-0.000020,-0.003909,0.999983,0.996809,0.194629,0.000000,0.165588,0.203128,-0.037540,0.160513,0.203602,-0.043089,-0.037540,-0.005549,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000013,0.000006,0.495429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,0.395330,1,1.000000,0.700000,0.000000,0.400000,0.060189,0.236209,0.000000,1.000000,0.000000,0.500000,0.030094,0.197981,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.054772,0.060843,1.110841,0.000000,0.175577,0.219088,0.068799,0.495457,1.987476,1.996536,0.000000,0.000000,0.000000,1.000000,500.000000,1.216954,1.217867,1.216794,0.000913,-0.000160,1.000750,0.999868,0.195840,0.000000,0.165473,0.203082,-0.037610,0.160431,0.203594,-0.043163,-0.037610,-0.005553,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000007,0.495457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,0.395924,1,1.000000,0.700000,0.000000,0.400000,0.061007,0.239296,0.000000,1.000000,0.000000,0.500000,0.030503,0.200599,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.055620,0.061753,1.110269,0.000000,0.177876,0.222478,0.069802,0.495509,1.987617,1.996453,0.000000,0.000000,0.000000,1.000000,500.000000,1.187066,1.201613,1.180785,0.014547,-0.006281,1.012255,0.994709,0.194953,0.000000,0.165336,0.203058,-0.037722,0.160348,0.203625,-0.043277,-0.037722,-0.005555,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000013,0.000007,0.495509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,0.395268,1,1.000000,0.700000,0.000000,0.400000,0.060103,0.235885,0.000000,1.000000,0.000000,0.500000,0.030051,0.197705,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.054544,0.060637,1.111718,0.000000,0.175333,0.218174,0.068606,0.495375,1.987253,1.996716,0.000000,0.000000,0.000000,1.000000,500.000000,1.196778,1.200539,1.189407,0.003761,-0.007371,1.003143,0.993841,0.196082,0.000000,0.165640,0.203143,-0.037503,0.160532,0.203569,-0.043037,-0.037503,-0.005534,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000013,0.000006,0.495375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,0.395240,1,1.000000,0.700000,0.000000,0.400000,0.060064,0.235737,0.000000,1.000000,0.000000,0.500000,0.030032,0.197580,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.054331,0.060468,1.112955,0.000000,0.175584,0.217324,0.068506,0.495227,1.986848,1.996826,0.000000,0.000000,0.000000,1.000000,500.000000,1.189611,1.186400,1.179017,-0.003211,-0.010594,0.997301,0.991094,0.196309,0.000000,0.165727,0.203185,-0.037459,0.160541,0.203498,-0.042958,-0.037459,-0.005499,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000015,0.000007,0.495227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,0.394904,1,1.000000,0.700000,0.000000,0.400000,0.059603,0.233995,0.000000,1.000000,0.000000,0.500000,0.029802,0.196103,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.053888,0.059984,1.113136,0.000000,0.174334,0.215551,0.067949,0.495204,1.986787,1.996791,0.000000,0.000000,0.000000,1.000000,500.000000,1.212966,1.221923,1.212550,0.008957,-0.000416,1.007384,0.999657,0.196775,0.000000,0.165827,0.203169,-0.037342,0.160606,0.203468,-0.042862,-0.037342,-0.005520,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000016,0.000008,0.495204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,0.394784,1,1.000000,0.700000,0.000000,0.400000,0.059437,0.233369,0.000000,1.000000,0.000000,0.500000,0.029719,0.195573,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.053952,0.059974,1.111618,0.000000,0.173452,0.215809,0.067777,0.495351,1.987185,1.996607,0.000000,0.000000,0.000000,1.000000,500.000000,1.193425,1.196248,1.196149,0.002823,0.002724,1.002365,1.002283,0.196701,0.000000,0.165752,0.203117,-0.037366,0.160602,0.203536,-0.042933,-0.037366,-0.005568,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000014,0.000008,0.495351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,0.393651,1,1.000000,0.700000,0.000000,0.400000,0.057883,0.227481,0.000000,1.000000,0.000000,0.500000,0.028941,0.190583,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.052879,0.058651,1.109167,0.000000,0.167832,0.211515,0.065983,0.495613,1.987902,1.996458,0.000000,0.000000,0.000000,1.000000,500.000000,1.192137,1.195329,1.195022,0.003192,0.002885,1.002677,1.002420,0.197827,0.000000,0.165784,0.203070,-0.037285,0.160742,0.203688,-0.042946,-0.037285,-0.005661,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000010,0.000006,0.495613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,0.393846,1,1.000000,0.700000,0.000000,0.400000,0.058150,0.228494,0.000000,1.000000,0.000000,0.500000,0.029075,0.191442,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.053056,0.058875,1.109667,0.000000,0.168976,0.212226,0.066292,0.495552,1.987733,1.996414,0.000000,0.000000,0.000000,1.000000,500.000000,1.204001,1.207152,1.203933,0.003151,-0.000068,1.002617,0.999943,0.197640,0.000000,0.165797,0.203052,-0.037256,0.160720,0.203631,-0.042912,-0.037256,-0.005656,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000005,0.495552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,0.393707,1,1.000000,0.700000,0.000000,0.400000,0.057960,0.227773,0.000000,1.000000,0.000000,0.500000,0.028980,0.190831,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.052913,0.058709,1.109549,0.000000,0.168596,0.211651,0.066107,0.495547,1.987719,1.996296,0.000000,0.000000,0.000000,1.000000,500.000000,1.203477,1.203214,1.208788,-0.000263,0.005311,0.999781,1.004413,0.197793,0.000000,0.165731,0.203022,-0.037291,0.160662,0.203613,-0.042951,-0.037291,-0.005660,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000012,0.000006,0.495547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,0.392319,1,1.000000,0.700000,0.000000,0.400000,0.056059,0.220553,0.000000,1.000000,0.000000,0.500000,0.028030,0.184719,2,5,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.051219,0.056819,1.109331,0.000000,0.163148,0.204877,0.063973,0.495561,1.987756,1.996195,0.000000,0.000000,0.000000,1.000000,500.000000,1.227343,1.228894,1.236867,0.001551,0.009524,1.001264,1.007760,0.199601,0.000000,0.165670,0.202994,-0.037324,0.160618,0.203609,-0.042991,-0.037324,-0.005667,0.000000,1,0.500000,0.200718,0.400000,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.000000,1,30,31,0.000000,0.000000,0.000013,0.000006,0.495561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
