epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,cross_source_mean_cos,cross_source_p90_cos,cross_source_gt_0p7_frac,cross_pred_mean_cos,cross_pred_p90_cos,cross_pred_gt_0p7_frac,cross_target_mean_cos,cross_target_p90_cos,cross_target_gt_0p7_frac,cross_num_lags,cross_pred_target_diag_mean,cross_pred_target_offdiag_mean,cross_pred_target_diag_gap,cross_agg_max_mean,cross_agg_max_p90,cross_agg_eff_parents_mean,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,cross_lambda_current,cross_fixed_weight_target,anti_collapse_raw,anti_collapse_weighted,anti_collapse_lambda_current,anti_collapse_margin,anti_collapse_mode,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
29,0.398429,1,0.833333,0.722222,0.000000,0.666667,0.075755,0.294072,0.000000,1.000000,0.000000,0.171429,0.012986,0.086361,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012994,0.041233,3.173309,0.000000,0.293669,0.181913,0.092295,0.141858,1.556963,1.993413,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.295349,0.619012,0.066667,0.150137,0.382991,0.000000,3.000000,-0.030469,-0.006364,-0.024105,0.786377,0.999998,1.524967,1.000000,500.000000,1.229286,1.226371,1.230007,-0.002914,0.000721,0.997629,1.000587,0.072557,0.000000,0.197462,0.108714,0.088748,0.195426,0.113548,0.081877,0.088748,-0.006871,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739861,0.073396,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.022566,0.005054,0.141858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.396854,1,0.833333,0.722222,0.000000,0.666667,0.073157,0.284553,0.000000,1.000000,0.000000,0.171429,0.012541,0.083414,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.013167,0.041763,3.171686,0.000000,0.293682,0.184344,0.091937,0.141833,1.556647,1.997449,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.296771,0.623608,0.066667,0.150137,0.382991,0.000000,3.000000,-0.030595,-0.006291,-0.024304,0.785444,0.999998,1.524320,1.000000,500.000000,1.239105,1.238975,1.247384,-0.000130,0.008280,0.999895,1.006682,0.072318,0.000000,0.196634,0.108465,0.088168,0.195289,0.113557,0.081732,0.088168,-0.006436,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739788,0.073399,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.021240,0.004992,0.141833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.396395,1,0.833333,0.722222,0.000000,0.666667,0.072404,0.281781,0.000000,1.000000,0.000000,0.171429,0.012412,0.082559,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012742,0.040659,3.190878,0.000000,0.284785,0.178393,0.090475,0.141871,1.557072,1.998673,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.296505,0.638203,0.066667,0.150137,0.382991,0.000000,3.000000,-0.030894,-0.006219,-0.024675,0.783854,0.999998,1.525390,1.000000,500.000000,1.205829,1.206053,1.219967,0.000224,0.014137,1.000185,1.011724,0.072878,0.000000,0.196722,0.108409,0.088313,0.195172,0.113456,0.081715,0.088313,-0.006598,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739961,0.073399,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.019699,0.004896,0.141871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.394426,1,0.833333,0.722222,0.000000,0.666667,0.069182,0.269874,0.000000,1.000000,0.000000,0.171429,0.011860,0.078901,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012732,0.040605,3.189078,0.000000,0.287279,0.178254,0.086111,0.142021,1.558074,1.998922,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.296994,0.630060,0.066667,0.150137,0.382991,0.000000,3.000000,-0.030994,-0.006468,-0.024526,0.782184,0.999998,1.527617,1.000000,500.000000,1.214114,1.212319,1.224589,-0.001794,0.010476,0.998522,1.008628,0.072838,0.000000,0.196446,0.108131,0.088314,0.195363,0.113523,0.081840,0.088314,-0.006475,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740059,0.073395,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.018437,0.004798,0.142021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0.393671,1,0.833333,0.722222,0.000000,0.666667,0.067952,0.265305,0.000000,1.000000,0.000000,0.171429,0.011649,0.077503,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012376,0.039225,3.169490,0.000000,0.266658,0.173259,0.084152,0.141036,1.552951,1.997970,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.295622,0.623387,0.066667,0.150137,0.382991,0.000000,3.000000,-0.030864,-0.006313,-0.024550,0.787465,0.999998,1.518665,1.000000,500.000000,1.232415,1.231510,1.234988,-0.000905,0.002573,0.999266,1.002088,0.073302,0.000000,0.196948,0.108190,0.088758,0.195399,0.113331,0.082068,0.088758,-0.006690,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739922,0.073394,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.017025,0.004725,0.141036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.392249,1,0.750000,0.666667,0.000000,0.666667,0.065643,0.256701,0.000000,1.000000,0.000000,0.171429,0.011253,0.074880,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012575,0.039667,3.154473,0.000000,0.263699,0.176046,0.085982,0.140195,1.548798,1.998677,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.296643,0.633448,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031063,-0.006316,-0.024747,0.790161,0.999998,1.512234,1.000000,500.000000,1.215368,1.221327,1.224297,0.005959,0.008929,1.004903,1.007347,0.073050,0.000000,0.196488,0.107948,0.088540,0.195247,0.113201,0.082046,0.088540,-0.006495,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739868,0.073391,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.015992,0.004647,0.140195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.389898,1,0.750000,0.666667,0.000000,0.666667,0.061848,0.242464,0.000000,1.000000,0.000000,0.171429,0.010602,0.070566,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012373,0.039000,3.151929,0.000000,0.250267,0.173226,0.081454,0.140800,1.551767,1.997504,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.297351,0.645319,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031142,-0.006394,-0.024748,0.788482,0.999998,1.516901,1.000000,500.000000,1.218194,1.219687,1.229441,0.001493,0.011247,1.001226,1.009232,0.073273,0.000000,0.196561,0.107927,0.088634,0.195510,0.113285,0.082224,0.088634,-0.006410,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739908,0.073392,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.014692,0.004581,0.140800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0.387997,1,0.833333,0.722222,0.000000,0.666667,0.058797,0.230946,0.000000,1.000000,0.000000,0.171429,0.010080,0.067096,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011798,0.037215,3.154290,0.000000,0.235823,0.165176,0.077144,0.140060,1.548463,1.995219,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.295290,0.640389,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031353,-0.006586,-0.024767,0.790574,0.999998,1.512487,1.000000,500.000000,1.244354,1.244220,1.252091,-0.000134,0.007737,0.999892,1.006217,0.074017,0.000000,0.197129,0.108085,0.089044,0.195863,0.113109,0.082754,0.089044,-0.006290,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740143,0.073387,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.013371,0.004485,0.140060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0.387508,1,0.833333,0.722222,0.000000,0.666667,0.058015,0.227983,0.000000,1.000000,0.000000,0.171429,0.009945,0.066206,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011880,0.037208,3.131900,0.000000,0.233043,0.166326,0.077959,0.140087,1.548389,1.993917,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.296456,0.646177,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031441,-0.006583,-0.024859,0.791336,0.999998,1.511614,1.000000,500.000000,1.227733,1.223962,1.235158,-0.003771,0.007425,0.996928,1.006048,0.073910,0.000000,0.197211,0.108181,0.089030,0.195971,0.113124,0.082847,0.089030,-0.006182,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740054,0.073385,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.012189,0.004383,0.140087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0.386831,1,0.666667,0.611111,0.000000,0.666667,0.056935,0.223881,0.000000,1.000000,0.000000,0.171429,0.009760,0.064976,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011874,0.037401,3.149848,0.000000,0.226649,0.166233,0.076104,0.139743,1.546430,1.990787,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.295224,0.634125,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031286,-0.006390,-0.024896,0.794178,0.999998,1.508150,1.000000,500.000000,1.211369,1.216699,1.209341,0.005331,-0.002028,1.004400,0.998326,0.073902,0.000000,0.197162,0.107703,0.089459,0.196102,0.112962,0.083140,0.089459,-0.006319,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739826,0.073385,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.011201,0.004295,0.139743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0.386098,1,0.750000,0.666667,0.000000,0.666667,0.055766,0.219437,0.000000,1.000000,0.000000,0.171429,0.009560,0.063647,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011697,0.036784,3.144802,0.000000,0.220085,0.163753,0.076038,0.139637,1.546398,1.991867,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.294483,0.639807,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031532,-0.006474,-0.025058,0.792090,0.999998,1.509231,1.000000,500.000000,1.222929,1.221390,1.227374,-0.001539,0.004444,0.998742,1.003634,0.074145,0.000000,0.196914,0.107751,0.089163,0.195935,0.112852,0.083082,0.089163,-0.006081,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740084,0.073383,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.010088,0.004203,0.139637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0.385422,1,0.750000,0.666667,0.000000,0.666667,0.054692,0.215342,0.000000,1.000000,0.000000,0.171429,0.009376,0.062423,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011601,0.036611,3.155722,0.000000,0.214154,0.162420,0.074078,0.139274,1.544487,1.991310,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.294178,0.641359,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031307,-0.006319,-0.024987,0.794324,0.999998,1.505939,1.000000,500.000000,1.189699,1.189394,1.192773,-0.000305,0.003074,0.999743,1.002584,0.074258,0.000000,0.196594,0.107736,0.088857,0.195786,0.112814,0.082971,0.088857,-0.005886,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739850,0.073383,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.009085,0.004081,0.139274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0.384855,1,0.666667,0.611111,0.000000,0.666667,0.053790,0.211902,0.000000,1.000000,0.000000,0.171429,0.009221,0.061397,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011229,0.035168,3.131913,0.000000,0.201489,0.157207,0.071202,0.139338,1.544716,1.989917,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.294295,0.637084,0.061472,0.150137,0.382991,0.000000,3.000000,-0.031256,-0.006331,-0.024924,0.794762,0.999998,1.505954,1.000000,500.000000,1.184911,1.188295,1.188072,0.003383,0.003161,1.002855,1.002668,0.074747,0.000000,0.197099,0.107931,0.089168,0.195946,0.112801,0.083146,0.089168,-0.006023,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739744,0.073381,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.007962,0.004012,0.139338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,0.383034,1,0.750000,0.666667,0.000000,0.666667,0.050905,0.200853,0.000000,1.000000,0.000000,0.171429,0.008727,0.058112,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011182,0.035009,3.130794,0.000000,0.203497,0.156548,0.070398,0.139577,1.545874,1.988809,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.294749,0.639572,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031310,-0.006499,-0.024812,0.794306,0.999998,1.507398,1.000000,500.000000,1.194286,1.199999,1.198907,0.005713,0.004621,1.004784,1.003869,0.074805,0.000000,0.196815,0.107962,0.088853,0.196187,0.112897,0.083290,0.088853,-0.005563,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739843,0.073381,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.007130,0.003753,0.139577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,0.383162,1,0.666667,0.611111,0.000000,0.666667,0.051108,0.201632,0.000000,1.000000,0.000000,0.171429,0.008761,0.058343,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010998,0.034653,3.150711,0.000000,0.202851,0.153978,0.068742,0.139046,1.543155,1.986980,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.293243,0.630749,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031246,-0.006407,-0.024839,0.797235,0.999998,1.502954,1.000000,500.000000,1.209087,1.212461,1.213701,0.003375,0.004614,1.002791,1.003816,0.075049,0.000000,0.197133,0.107845,0.089289,0.196385,0.112753,0.083632,0.089289,-0.005656,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739764,0.073381,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.006361,0.003382,0.139046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,0.380928,1,0.750000,0.666667,0.000000,0.666667,0.047586,0.188078,0.000000,1.000000,0.000000,0.171429,0.008158,0.054331,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010849,0.034278,3.159642,0.000000,0.191428,0.151883,0.067660,0.138576,1.541028,1.985596,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.292214,0.626361,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031357,-0.006565,-0.024792,0.798526,0.999998,1.500102,1.000000,500.000000,1.231732,1.228461,1.232369,-0.003271,0.000637,0.997344,1.000517,0.075250,0.000000,0.196959,0.107485,0.089474,0.196638,0.112652,0.083987,0.089474,-0.005487,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739869,0.073378,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.005754,0.003019,0.138576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,0.381496,1,0.666667,0.611111,0.000000,0.666667,0.048479,0.191521,0.000000,1.000000,0.000000,0.171429,0.008311,0.055348,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010841,0.034188,3.153593,0.000000,0.185994,0.151773,0.066596,0.138171,1.538952,1.986977,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.292767,0.631638,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031213,-0.006488,-0.024726,0.800203,0.999998,1.496957,1.000000,500.000000,1.216556,1.221701,1.218456,0.005145,0.001900,1.004229,1.001562,0.075250,0.000000,0.196842,0.107371,0.089471,0.196446,0.112640,0.083806,0.089471,-0.005665,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739673,0.073375,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.005166,0.002737,0.138171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,0.382221,1,0.583333,0.555556,0.000000,0.666667,0.049623,0.195926,0.000000,1.000000,0.000000,0.171429,0.008507,0.056651,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010936,0.034312,3.137430,0.000000,0.184459,0.153107,0.068373,0.137107,1.533868,1.985469,0.000000,0.000000,0.000000,0.106667,0.013223,0.109802,0.105755,0.073116,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.292858,0.636325,0.057143,0.150137,0.382991,0.000000,3.000000,-0.031297,-0.006623,-0.024674,0.803267,0.999998,1.489065,1.000000,500.000000,1.218732,1.217502,1.217576,-0.001230,-0.001156,0.998990,0.999051,0.075133,0.000000,0.197109,0.107338,0.089770,0.196574,0.112476,0.084098,0.089770,-0.005672,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739600,0.073374,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.004676,0.002443,0.137107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
