epoch,score,selection_eligible,agreement,agreement_score,agreement_weight,agreement_coverage,dir_margin,margin_score,density_factor,skeleton_overlap,actual_pair_density,target_pair_density,global_asymmetry,asymmetry_score,high_conf_edges,k,guardrail_pass,guardrail_reason,guardrail_density_ratio,guardrail_required_skeleton_overlap,guardrail_peak_skeleton_overlap,adj_offdiag_mean,adj_offdiag_std,adj_offdiag_cv,adj_offdiag_min,adj_offdiag_max,adj_in_degree_mean,adj_in_degree_std,adj_parent_entropy_mean,adj_eff_parents_mean,adj_eff_parents_p90,adj_ungated_asym_mean,adj_ungated_asym_median,adj_ungated_asym_p90,dir_active_pair_frac,dir_prior_q_threshold,dir_active_reliability_mean,dir_active_reliability_median,dir_active_reliability_p10,dir_active_abs_margin_mean,dir_active_abs_margin_median,dir_active_abs_margin_p90,dir_active_abs_margin_near0_frac,dir_active_signed_raw_mean,dir_active_signed_raw_median,dir_active_signed_raw_p10,dir_active_signed_raw_frac_pos,dir_active_signed_gate_mean,dir_active_signed_gate_median,dir_active_signed_gate_p10,dir_active_signed_gate_frac_pos,cross_source_mean_cos,cross_source_p90_cos,cross_source_gt_0p7_frac,cross_pred_mean_cos,cross_pred_p90_cos,cross_pred_gt_0p7_frac,cross_target_mean_cos,cross_target_p90_cos,cross_target_gt_0p7_frac,cross_num_lags,cross_pred_target_diag_mean,cross_pred_target_offdiag_mean,cross_pred_target_diag_gap,cross_agg_max_mean,cross_agg_max_p90,cross_agg_eff_parents_mean,noise_probe_available,noise_probe_timestep,noise_probe_patel_loss,noise_probe_blend50_loss,noise_probe_learned_loss,noise_probe_delta_blend50_minus_patel,noise_probe_delta_learned_minus_patel,noise_probe_ratio_blend50_over_patel,noise_probe_ratio_learned_over_patel,noise_probe_guide_l1_mean,msg_dir_mode_is_causal,msg_dir_raw_diag_mean,msg_dir_raw_offdiag_mean,msg_dir_raw_diag_gap,msg_dir_causal_diag_mean,msg_dir_causal_offdiag_mean,msg_dir_causal_diag_gap,msg_dir_active_diag_gap,msg_dir_gap_delta_causal_minus_raw,msg_dir_prefers_causal,directional_kappa_gate_enabled,directional_kappa_gate_quantile,directional_kappa_gate_threshold,directional_kappa_gate_pair_frac,main_loss_weight,directional_loss_active,directional_loss_end_epoch,directional_loss_deactivated_from_epoch,dir_loss_raw,dir_loss_weighted,dir_lambda_current,direction_lr_multiplier,direction_lr_current,direction_branch_frozen,freeze_direction_after_epoch,direction_branch_frozen_from_epoch,cross_loss_raw,cross_loss_weighted,cross_lambda_current,cross_fixed_weight_target,anti_collapse_raw,anti_collapse_weighted,anti_collapse_lambda_current,anti_collapse_margin,anti_collapse_mode,ortho_loss_raw,ortho_loss_weighted,parent_entropy_raw,parent_entropy_weighted,parent_entropy_lambda_current,parent_cap_raw,parent_cap_weighted,parent_cap_lambda_current,parent_cap_target,ungated_symmetry_raw,ungated_symmetry_weighted,ungated_symmetry_lambda_current,gradient_alignment_probe_enabled,gradient_alignment_probe_seed,grad_probe_available,grad_probe_lambda_dir,grad_probe_diff_norm,grad_probe_dir_norm_raw,grad_probe_dir_norm_weighted,grad_probe_dir_to_diff_norm_ratio,grad_probe_cosine,grad_probe_cosine_negative
29,0.396211,1,0.833333,0.722222,0.000000,0.666667,0.072102,0.280670,0.000000,1.000000,0.000000,0.171429,0.012360,0.082217,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012679,0.040354,3.182697,0.000000,0.291701,0.177507,0.092768,0.142406,1.559395,1.992041,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.296181,0.623086,0.066667,0.150137,0.382991,0.000000,3.000000,-0.030644,-0.006293,-0.024350,0.785684,0.999998,1.527764,1.000000,500.000000,1.240248,1.236898,1.238821,-0.003351,-0.001427,0.997298,0.998849,0.072992,0.000000,0.198054,0.108848,0.089206,0.195639,0.113634,0.082005,0.089206,-0.007200,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739964,0.073399,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.024220,0.005073,0.142406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.394789,1,0.750000,0.666667,0.000000,0.666667,0.069775,0.272070,0.000000,1.000000,0.000000,0.171429,0.011961,0.079574,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012870,0.040870,3.175500,0.000000,0.291848,0.180184,0.090553,0.142768,1.561013,1.995648,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.297888,0.623648,0.066667,0.150137,0.382991,0.000000,3.000000,-0.030763,-0.006204,-0.024559,0.783774,0.999998,1.530165,1.000000,500.000000,1.236985,1.235598,1.244291,-0.001387,0.007307,0.998879,1.005907,0.072703,0.000000,0.197455,0.108700,0.088755,0.195536,0.113699,0.081837,0.088755,-0.006918,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739906,0.073402,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.023238,0.005008,0.142768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.393772,1,0.833333,0.722222,0.000000,0.666667,0.068116,0.265916,0.000000,1.000000,0.000000,0.171429,0.011677,0.077690,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012425,0.039612,3.187965,0.000000,0.278192,0.173956,0.088630,0.143134,1.563105,1.996378,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.297717,0.627821,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031081,-0.006148,-0.024934,0.780993,0.999998,1.534023,1.000000,500.000000,1.211994,1.210953,1.222509,-0.001041,0.010515,0.999141,1.008676,0.073286,0.000000,0.197432,0.108649,0.088784,0.195429,0.113645,0.081784,0.088784,-0.006999,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740146,0.073403,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.022153,0.004913,0.143134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.391473,1,0.833333,0.722222,0.000000,0.666667,0.064388,0.252003,0.000000,1.000000,0.000000,0.171429,0.011038,0.073453,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012330,0.039319,3.188910,0.000000,0.277756,0.172619,0.084478,0.143451,1.564856,1.997604,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.299105,0.628007,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031239,-0.006377,-0.024863,0.778361,0.999998,1.537236,1.000000,500.000000,1.219630,1.219252,1.230582,-0.000378,0.010952,0.999690,1.008980,0.073367,0.000000,0.197011,0.108506,0.088506,0.195480,0.113773,0.081707,0.088506,-0.006799,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740275,0.073402,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.021339,0.004822,0.143451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0.390978,1,0.833333,0.722222,0.000000,0.666667,0.063587,0.249003,0.000000,1.000000,0.000000,0.171429,0.010901,0.072544,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011986,0.037951,3.166240,0.000000,0.256731,0.167807,0.082541,0.142620,1.560577,1.996732,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.297944,0.627761,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031114,-0.006228,-0.024886,0.782888,0.999998,1.529890,1.000000,500.000000,1.229310,1.227266,1.231684,-0.002044,0.002374,0.998337,1.001931,0.073817,0.000000,0.197482,0.108633,0.088849,0.195498,0.113637,0.081861,0.088849,-0.006988,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740165,0.073401,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.020286,0.004751,0.142620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.389339,1,0.833333,0.722222,0.000000,0.666667,0.060949,0.239077,0.000000,1.000000,0.000000,0.171429,0.010448,0.069543,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012175,0.038272,3.143384,0.000000,0.248612,0.170455,0.085007,0.142005,1.557486,1.999378,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.299645,0.645728,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031387,-0.006228,-0.025158,0.783633,0.999998,1.524996,1.000000,500.000000,1.220351,1.224884,1.230205,0.004533,0.009854,1.003715,1.008075,0.073581,0.000000,0.196964,0.108524,0.088440,0.195241,0.113577,0.081664,0.088440,-0.006776,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740170,0.073399,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.019576,0.004672,0.142005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.387489,1,0.750000,0.666667,0.000000,0.666667,0.057985,0.227867,0.000000,1.000000,0.000000,0.171429,0.009940,0.066171,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.012083,0.038002,3.145077,0.000000,0.238792,0.169162,0.080628,0.142289,1.558942,1.999365,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.299812,0.640693,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031380,-0.006230,-0.025150,0.781714,0.999998,1.527534,1.000000,500.000000,1.213988,1.216261,1.224059,0.002273,0.010072,1.001873,1.008296,0.073660,0.000000,0.196938,0.108563,0.088375,0.195395,0.113589,0.081806,0.088375,-0.006568,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740149,0.073401,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.018622,0.004607,0.142289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0.385712,1,0.750000,0.666667,0.000000,0.666667,0.055151,0.217095,0.000000,1.000000,0.000000,0.171429,0.009455,0.062947,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011460,0.035961,3.138036,0.000000,0.218101,0.160438,0.074542,0.141691,1.556260,1.998069,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.297894,0.641824,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031469,-0.006411,-0.025058,0.783881,0.999998,1.524029,1.000000,500.000000,1.247323,1.247129,1.252293,-0.000194,0.004971,0.999845,1.003985,0.074456,0.000000,0.197505,0.108812,0.088693,0.195762,0.113465,0.082298,0.088693,-0.006395,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740319,0.073397,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.017454,0.004513,0.141691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0.385511,1,0.750000,0.666667,0.000000,0.666667,0.054833,0.215880,0.000000,1.000000,0.000000,0.171429,0.009400,0.062584,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011659,0.036482,3.129082,0.000000,0.220983,0.163227,0.077094,0.141775,1.556620,1.998629,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.299749,0.646906,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031648,-0.006411,-0.025237,0.783736,0.999998,1.524472,1.000000,500.000000,1.221934,1.221318,1.230843,-0.000616,0.008909,0.999496,1.007291,0.074206,0.000000,0.197421,0.108876,0.088545,0.195818,0.113513,0.082304,0.088545,-0.006241,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740272,0.073395,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.016626,0.004415,0.141775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0.385621,1,0.750000,0.666667,0.000000,0.666667,0.055008,0.216547,0.000000,1.000000,0.000000,0.171429,0.009430,0.062783,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011836,0.037268,3.148782,0.000000,0.216369,0.165701,0.076933,0.141790,1.556255,1.997149,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.299238,0.645207,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031449,-0.006250,-0.025199,0.785687,0.999998,1.523071,1.000000,500.000000,1.208983,1.212902,1.207000,0.003919,-0.001983,1.003242,0.998360,0.073964,0.000000,0.197271,0.108533,0.088738,0.195889,0.113470,0.082419,0.088738,-0.006319,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740054,0.073396,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.015978,0.004332,0.141790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0.384297,1,0.750000,0.666667,0.000000,0.666667,0.052905,0.208517,0.000000,1.000000,0.000000,0.171429,0.009069,0.060390,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011580,0.036420,3.145027,0.000000,0.212901,0.162124,0.075939,0.141276,1.554081,1.998036,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.298651,0.657076,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031653,-0.006241,-0.025413,0.785409,0.999998,1.520283,1.000000,500.000000,1.214876,1.213033,1.224861,-0.001843,0.009985,0.998483,1.008219,0.074306,0.000000,0.196897,0.108434,0.088462,0.195502,0.113289,0.082212,0.088462,-0.006250,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740201,0.073395,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.014959,0.004234,0.141276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0.383559,1,0.750000,0.666667,0.000000,0.666667,0.051737,0.204043,0.000000,1.000000,0.000000,0.171429,0.008869,0.059059,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011624,0.036737,3.160481,0.000000,0.206710,0.162734,0.075088,0.140849,1.551868,1.996990,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.298258,0.654879,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031633,-0.006274,-0.025360,0.787863,0.999998,1.516484,1.000000,500.000000,1.189037,1.191579,1.191737,0.002543,0.002700,1.002138,1.002271,0.074238,0.000000,0.196450,0.108342,0.088107,0.195532,0.113241,0.082291,0.088107,-0.005816,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740142,0.073393,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.014198,0.004118,0.140849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0.383798,1,0.666667,0.611111,0.000000,0.666667,0.052115,0.205491,0.000000,1.000000,0.000000,0.171429,0.008934,0.059490,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011158,0.034983,3.135256,0.000000,0.192923,0.156212,0.070970,0.140777,1.551188,1.994849,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.298017,0.650205,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031418,-0.006155,-0.025263,0.789485,0.999998,1.514790,1.000000,500.000000,1.183419,1.186472,1.184609,0.003053,0.001189,1.002579,1.001005,0.074844,0.000000,0.196990,0.108508,0.088482,0.195567,0.113192,0.082376,0.088482,-0.006107,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739884,0.073389,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.012924,0.004087,0.140777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,0.381914,1,0.666667,0.611111,0.000000,0.666667,0.049138,0.194061,0.000000,1.000000,0.000000,0.171429,0.008424,0.056099,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.011150,0.034956,3.135082,0.000000,0.196767,0.156101,0.071075,0.140979,1.552443,1.995370,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.299062,0.661309,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031645,-0.006338,-0.025307,0.788742,0.999998,1.517086,1.000000,500.000000,1.189734,1.191223,1.191260,0.001489,0.001526,1.001251,1.001283,0.074857,0.000000,0.196627,0.108522,0.088104,0.195617,0.113292,0.082325,0.088104,-0.005779,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740085,0.073391,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.012112,0.003968,0.140979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,0.381369,1,0.750000,0.666667,0.000000,0.666667,0.048280,0.190754,0.000000,1.000000,0.000000,0.171429,0.008277,0.055121,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010907,0.034379,3.152045,0.000000,0.194243,0.152698,0.069880,0.140635,1.550689,1.993625,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.298235,0.662467,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031711,-0.006312,-0.025398,0.790438,0.999998,1.514263,1.000000,500.000000,1.200845,1.201252,1.201611,0.000408,0.000766,1.000339,1.000638,0.075188,0.000000,0.196659,0.108336,0.088323,0.195700,0.113195,0.082505,0.088323,-0.005818,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740105,0.073391,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.011282,0.003843,0.140635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,0.379769,1,0.666667,0.611111,0.000000,0.666667,0.045765,0.181044,0.000000,1.000000,0.000000,0.171429,0.007845,0.052256,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010722,0.033853,3.157437,0.000000,0.185544,0.150102,0.068538,0.140317,1.549242,1.992109,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.297839,0.665575,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031796,-0.006389,-0.025407,0.791495,0.999998,1.512183,1.000000,500.000000,1.219997,1.216700,1.216244,-0.003298,-0.003754,0.997297,0.996923,0.075438,0.000000,0.196426,0.108105,0.088322,0.195799,0.113110,0.082689,0.088322,-0.005633,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.740137,0.073388,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.010498,0.003755,0.140317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,0.380020,1,0.750000,0.666667,0.000000,0.666667,0.046158,0.182564,0.000000,1.000000,0.000000,0.171429,0.007913,0.052704,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010717,0.033691,3.143590,0.000000,0.179636,0.150043,0.067470,0.140026,1.547668,1.993225,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.297888,0.670102,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031739,-0.006344,-0.025396,0.793512,0.999998,1.509436,1.000000,500.000000,1.210133,1.211704,1.207194,0.001571,-0.002939,1.001298,0.997571,0.075431,0.000000,0.196585,0.107994,0.088592,0.195750,0.113022,0.082728,0.088592,-0.005863,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739982,0.073385,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.009673,0.003679,0.140026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,0.380768,1,0.666667,0.611111,0.000000,0.666667,0.047334,0.187107,0.000000,1.000000,0.000000,0.171429,0.008114,0.054044,12,18,0,low_density_factor|density_ratio_out_of_range,0.000000,0.850000,1.000000,0.010776,0.033758,3.132558,0.000000,0.177929,0.150869,0.067675,0.139067,1.542957,1.991216,0.000000,0.000000,0.000000,0.106667,0.013223,0.328300,0.325000,0.270400,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,1.000000,0.999988,0.999988,0.999988,1.000000,0.157186,0.361872,0.000000,0.298111,0.671780,0.066667,0.150137,0.382991,0.000000,3.000000,-0.031620,-0.006333,-0.025287,0.797562,0.999998,1.502133,1.000000,500.000000,1.209877,1.209087,1.206705,-0.000790,-0.003171,0.999347,0.997379,0.075350,0.000000,0.196445,0.107894,0.088551,0.195569,0.112884,0.082685,0.088551,-0.005866,0.000000,1,0.500000,0.063121,0.373333,1.000000,1,-1,-1,0.000000,0.000000,0.500000,1.000000,0.001000,0,-1,-1,0.739764,0.073385,0.100000,0.100000,0.000000,0.000000,0.100000,0.020000,signed_gate,0.008972,0.003593,0.139067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
